-9.060000000000000e+002	-1.074982e+001
-9.040000000000000e+002	-1.074976e+001
-9.020000000000000e+002	-1.074970e+001
-9.000000000000000e+002	-1.074964e+001
-8.980000000000000e+002	-1.074958e+001
-8.960000000000000e+002	-1.074952e+001
-8.940000000000000e+002	-1.074946e+001
-8.920000000000000e+002	-1.074940e+001
-8.900000000000000e+002	-1.074934e+001
-8.880000000000000e+002	-1.074928e+001
-8.860000000000000e+002	-1.074922e+001
-8.840000000000000e+002	-1.074916e+001
-8.820000000000000e+002	-1.074910e+001
-8.800000000000000e+002	-1.074904e+001
-8.780000000000000e+002	-1.074898e+001
-8.760000000000000e+002	-1.074892e+001
-8.740000000000000e+002	-1.074886e+001
-8.720000000000000e+002	-1.074880e+001
-8.700000000000000e+002	-1.074874e+001
-8.680000000000000e+002	-1.074868e+001
-8.660000000000000e+002	-1.074861e+001
-8.640000000000000e+002	-1.074855e+001
-8.620000000000000e+002	-1.074849e+001
-8.600000000000000e+002	-1.074843e+001
-8.580000000000000e+002	-1.074837e+001
-8.560000000000000e+002	-1.074831e+001
-8.540000000000000e+002	-1.074824e+001
-8.520000000000000e+002	-1.074818e+001
-8.500000000000000e+002	-1.074812e+001
-8.480000000000000e+002	-1.074805e+001
-8.460000000000000e+002	-1.074799e+001
-8.440000000000000e+002	-1.074793e+001
-8.420000000000000e+002	-1.074787e+001
-8.400000000000000e+002	-1.074780e+001
-8.380000000000000e+002	-1.074774e+001
-8.360000000000000e+002	-1.074767e+001
-8.340000000000000e+002	-1.074761e+001
-8.320000000000000e+002	-1.074755e+001
-8.300000000000000e+002	-1.074748e+001
-8.280000000000000e+002	-1.074742e+001
-8.260000000000000e+002	-1.074735e+001
-8.240000000000000e+002	-1.074729e+001
-8.220000000000000e+002	-1.074722e+001
-8.200000000000000e+002	-1.074716e+001
-8.180000000000000e+002	-1.074710e+001
-8.160000000000000e+002	-1.074703e+001
-8.140000000000000e+002	-1.074696e+001
-8.120000000000000e+002	-1.074690e+001
-8.100000000000000e+002	-1.074683e+001
-8.080000000000000e+002	-1.074677e+001
-8.060000000000000e+002	-1.074670e+001
-8.040000000000000e+002	-1.074663e+001
-8.020000000000000e+002	-1.074657e+001
-8.000000000000000e+002	-1.074650e+001
-7.980000000000000e+002	-1.074643e+001
-7.960000000000000e+002	-1.074637e+001
-7.940000000000000e+002	-1.074630e+001
-7.920000000000000e+002	-1.074623e+001
-7.900000000000000e+002	-1.074617e+001
-7.880000000000000e+002	-1.074610e+001
-7.860000000000000e+002	-1.074603e+001
-7.840000000000000e+002	-1.074596e+001
-7.820000000000000e+002	-1.074589e+001
-7.800000000000000e+002	-1.074583e+001
-7.780000000000000e+002	-1.074576e+001
-7.760000000000000e+002	-1.074569e+001
-7.740000000000000e+002	-1.074562e+001
-7.720000000000000e+002	-1.074555e+001
-7.700000000000000e+002	-1.074548e+001
-7.680000000000000e+002	-1.074541e+001
-7.660000000000000e+002	-1.074534e+001
-7.640000000000000e+002	-1.074527e+001
-7.620000000000000e+002	-1.074520e+001
-7.600000000000000e+002	-1.074513e+001
-7.580000000000000e+002	-1.074506e+001
-7.560000000000000e+002	-1.074499e+001
-7.540000000000000e+002	-1.074492e+001
-7.520000000000000e+002	-1.074485e+001
-7.500000000000000e+002	-1.074478e+001
-7.480000000000000e+002	-1.074471e+001
-7.460000000000000e+002	-1.074463e+001
-7.440000000000000e+002	-1.074456e+001
-7.420000000000000e+002	-1.074449e+001
-7.400000000000000e+002	-1.074442e+001
-7.380000000000000e+002	-1.074435e+001
-7.360000000000000e+002	-1.074427e+001
-7.340000000000000e+002	-1.074420e+001
-7.320000000000000e+002	-1.074413e+001
-7.300000000000000e+002	-1.074405e+001
-7.280000000000000e+002	-1.074398e+001
-7.260000000000000e+002	-1.074391e+001
-7.240000000000000e+002	-1.074383e+001
-7.220000000000000e+002	-1.074376e+001
-7.200000000000000e+002	-1.074368e+001
-7.180000000000000e+002	-1.074361e+001
-7.160000000000000e+002	-1.074354e+001
-7.140000000000000e+002	-1.074346e+001
-7.120000000000000e+002	-1.074339e+001
-7.100000000000000e+002	-1.074331e+001
-7.080000000000000e+002	-1.074323e+001
-7.060000000000000e+002	-1.074316e+001
-7.040000000000000e+002	-1.074308e+001
-7.020000000000000e+002	-1.074301e+001
-7.000000000000000e+002	-1.074293e+001
-6.980000000000000e+002	-1.074285e+001
-6.960000000000000e+002	-1.074278e+001
-6.940000000000000e+002	-1.074270e+001
-6.920000000000000e+002	-1.074262e+001
-6.900000000000000e+002	-1.074254e+001
-6.880000000000000e+002	-1.074247e+001
-6.860000000000000e+002	-1.074239e+001
-6.840000000000000e+002	-1.074231e+001
-6.820000000000000e+002	-1.074223e+001
-6.800000000000000e+002	-1.074215e+001
-6.780000000000000e+002	-1.074207e+001
-6.760000000000000e+002	-1.074199e+001
-6.740000000000000e+002	-1.074191e+001
-6.720000000000000e+002	-1.074183e+001
-6.700000000000000e+002	-1.074176e+001
-6.680000000000000e+002	-1.074167e+001
-6.660000000000000e+002	-1.074159e+001
-6.640000000000000e+002	-1.074151e+001
-6.620000000000000e+002	-1.074143e+001
-6.600000000000000e+002	-1.074135e+001
-6.580000000000000e+002	-1.074127e+001
-6.560000000000000e+002	-1.074119e+001
-6.540000000000000e+002	-1.074111e+001
-6.520000000000000e+002	-1.074102e+001
-6.500000000000000e+002	-1.074094e+001
-6.480000000000000e+002	-1.074086e+001
-6.460000000000000e+002	-1.074078e+001
-6.440000000000000e+002	-1.074069e+001
-6.420000000000000e+002	-1.074061e+001
-6.400000000000000e+002	-1.074052e+001
-6.380000000000000e+002	-1.074044e+001
-6.360000000000000e+002	-1.074036e+001
-6.340000000000000e+002	-1.074027e+001
-6.320000000000000e+002	-1.074019e+001
-6.300000000000000e+002	-1.074010e+001
-6.280000000000000e+002	-1.074002e+001
-6.260000000000000e+002	-1.073993e+001
-6.240000000000000e+002	-1.073984e+001
-6.220000000000000e+002	-1.073976e+001
-6.200000000000000e+002	-1.073967e+001
-6.180000000000000e+002	-1.073958e+001
-6.160000000000000e+002	-1.073950e+001
-6.140000000000000e+002	-1.073941e+001
-6.120000000000000e+002	-1.073932e+001
-6.100000000000000e+002	-1.073923e+001
-6.080000000000000e+002	-1.073914e+001
-6.060000000000000e+002	-1.073905e+001
-6.040000000000000e+002	-1.073897e+001
-6.020000000000000e+002	-1.073888e+001
-6.000000000000000e+002	-1.073879e+001
-5.980000000000000e+002	-1.073870e+001
-5.960000000000000e+002	-1.073861e+001
-5.940000000000000e+002	-1.073851e+001
-5.920000000000000e+002	-1.073842e+001
-5.900000000000000e+002	-1.073833e+001
-5.880000000000000e+002	-1.073824e+001
-5.860000000000000e+002	-1.073815e+001
-5.840000000000000e+002	-1.073806e+001
-5.820000000000000e+002	-1.073796e+001
-5.800000000000000e+002	-1.073787e+001
-5.780000000000000e+002	-1.073778e+001
-5.760000000000000e+002	-1.073768e+001
-5.740000000000000e+002	-1.073759e+001
-5.720000000000000e+002	-1.073750e+001
-5.700000000000000e+002	-1.073740e+001
-5.680000000000000e+002	-1.073731e+001
-5.660000000000000e+002	-1.073721e+001
-5.640000000000000e+002	-1.073711e+001
-5.620000000000000e+002	-1.073702e+001
-5.600000000000000e+002	-1.073692e+001
-5.580000000000000e+002	-1.073683e+001
-5.560000000000000e+002	-1.073673e+001
-5.540000000000000e+002	-1.073663e+001
-5.520000000000000e+002	-1.073653e+001
-5.500000000000000e+002	-1.073643e+001
-5.480000000000000e+002	-1.073634e+001
-5.460000000000000e+002	-1.073624e+001
-5.440000000000000e+002	-1.073614e+001
-5.420000000000000e+002	-1.073604e+001
-5.400000000000000e+002	-1.073594e+001
-5.380000000000000e+002	-1.073584e+001
-5.360000000000000e+002	-1.073574e+001
-5.340000000000000e+002	-1.073563e+001
-5.320000000000000e+002	-1.073553e+001
-5.300000000000000e+002	-1.073543e+001
-5.280000000000000e+002	-1.073533e+001
-5.260000000000000e+002	-1.073523e+001
-5.240000000000000e+002	-1.073512e+001
-5.220000000000000e+002	-1.073502e+001
-5.200000000000000e+002	-1.073491e+001
-5.180000000000000e+002	-1.073481e+001
-5.160000000000000e+002	-1.073470e+001
-5.140000000000000e+002	-1.073460e+001
-5.120000000000000e+002	-1.073449e+001
-5.100000000000000e+002	-1.073439e+001
-5.080000000000000e+002	-1.073428e+001
-5.060000000000000e+002	-1.073417e+001
-5.040000000000000e+002	-1.073407e+001
-5.020000000000000e+002	-1.073396e+001
-5.000000000000000e+002	-1.073385e+001
-4.980000000000000e+002	-1.073374e+001
-4.960000000000000e+002	-1.073363e+001
-4.940000000000000e+002	-1.073352e+001
-4.920000000000000e+002	-1.073341e+001
-4.900000000000000e+002	-1.073330e+001
-4.880000000000000e+002	-1.073319e+001
-4.860000000000000e+002	-1.073308e+001
-4.840000000000000e+002	-1.073296e+001
-4.820000000000000e+002	-1.073285e+001
-4.800000000000000e+002	-1.073274e+001
-4.780000000000000e+002	-1.073262e+001
-4.760000000000000e+002	-1.073251e+001
-4.740000000000000e+002	-1.073239e+001
-4.720000000000000e+002	-1.073228e+001
-4.700000000000000e+002	-1.073216e+001
-4.680000000000000e+002	-1.073205e+001
-4.660000000000000e+002	-1.073193e+001
-4.640000000000000e+002	-1.073181e+001
-4.620000000000000e+002	-1.073169e+001
-4.600000000000000e+002	-1.073158e+001
-4.580000000000000e+002	-1.073146e+001
-4.560000000000000e+002	-1.073134e+001
-4.540000000000000e+002	-1.073122e+001
-4.520000000000000e+002	-1.073110e+001
-4.500000000000000e+002	-1.073097e+001
-4.480000000000000e+002	-1.073085e+001
-4.460000000000000e+002	-1.073073e+001
-4.440000000000000e+002	-1.073061e+001
-4.420000000000000e+002	-1.073048e+001
-4.400000000000000e+002	-1.073036e+001
-4.380000000000000e+002	-1.073023e+001
-4.360000000000000e+002	-1.073011e+001
-4.340000000000000e+002	-1.072998e+001
-4.320000000000000e+002	-1.072986e+001
-4.300000000000000e+002	-1.072973e+001
-4.280000000000000e+002	-1.072960e+001
-4.260000000000000e+002	-1.072947e+001
-4.240000000000000e+002	-1.072934e+001
-4.220000000000000e+002	-1.072921e+001
-4.200000000000000e+002	-1.072908e+001
-4.180000000000000e+002	-1.072895e+001
-4.160000000000000e+002	-1.072882e+001
-4.140000000000000e+002	-1.072869e+001
-4.120000000000000e+002	-1.072855e+001
-4.100000000000000e+002	-1.072842e+001
-4.080000000000000e+002	-1.072829e+001
-4.060000000000000e+002	-1.072815e+001
-4.040000000000000e+002	-1.072801e+001
-4.020000000000000e+002	-1.072788e+001
-4.000000000000000e+002	-1.072774e+001
-3.980000000000000e+002	-1.072760e+001
-3.960000000000000e+002	-1.072746e+001
-3.940000000000000e+002	-1.072732e+001
-3.920000000000000e+002	-1.072718e+001
-3.900000000000000e+002	-1.072704e+001
-3.880000000000000e+002	-1.072690e+001
-3.860000000000000e+002	-1.072676e+001
-3.840000000000000e+002	-1.072661e+001
-3.820000000000000e+002	-1.072647e+001
-3.800000000000000e+002	-1.072633e+001
-3.780000000000000e+002	-1.072618e+001
-3.760000000000000e+002	-1.072603e+001
-3.740000000000000e+002	-1.072588e+001
-3.720000000000000e+002	-1.072574e+001
-3.700000000000000e+002	-1.072559e+001
-3.680000000000000e+002	-1.072544e+001
-3.660000000000000e+002	-1.072529e+001
-3.640000000000000e+002	-1.072513e+001
-3.620000000000000e+002	-1.072498e+001
-3.600000000000000e+002	-1.072483e+001
-3.580000000000000e+002	-1.072467e+001
-3.560000000000000e+002	-1.072452e+001
-3.540000000000000e+002	-1.072436e+001
-3.520000000000000e+002	-1.072420e+001
-3.500000000000000e+002	-1.072404e+001
-3.480000000000000e+002	-1.072389e+001
-3.460000000000000e+002	-1.072372e+001
-3.440000000000000e+002	-1.072356e+001
-3.420000000000000e+002	-1.072340e+001
-3.400000000000000e+002	-1.072324e+001
-3.380000000000000e+002	-1.072307e+001
-3.360000000000000e+002	-1.072291e+001
-3.340000000000000e+002	-1.072274e+001
-3.320000000000000e+002	-1.072257e+001
-3.300000000000000e+002	-1.072240e+001
-3.280000000000000e+002	-1.072223e+001
-3.260000000000000e+002	-1.072206e+001
-3.240000000000000e+002	-1.072189e+001
-3.220000000000000e+002	-1.072172e+001
-3.200000000000000e+002	-1.072154e+001
-3.180000000000000e+002	-1.072137e+001
-3.160000000000000e+002	-1.072119e+001
-3.140000000000000e+002	-1.072101e+001
-3.120000000000000e+002	-1.072083e+001
-3.100000000000000e+002	-1.072065e+001
-3.080000000000000e+002	-1.072047e+001
-3.060000000000000e+002	-1.072029e+001
-3.040000000000000e+002	-1.072010e+001
-3.020000000000000e+002	-1.071992e+001
-3.000000000000000e+002	-1.071973e+001
-2.980000000000000e+002	-1.071954e+001
-2.960000000000000e+002	-1.071935e+001
-2.940000000000000e+002	-1.071916e+001
-2.920000000000000e+002	-1.071897e+001
-2.900000000000000e+002	-1.071877e+001
-2.880000000000000e+002	-1.071858e+001
-2.860000000000000e+002	-1.071838e+001
-2.840000000000000e+002	-1.071818e+001
-2.820000000000000e+002	-1.071798e+001
-2.800000000000000e+002	-1.071778e+001
-2.780000000000000e+002	-1.071758e+001
-2.760000000000000e+002	-1.071737e+001
-2.740000000000000e+002	-1.071717e+001
-2.720000000000000e+002	-1.071696e+001
-2.700000000000000e+002	-1.071675e+001
-2.680000000000000e+002	-1.071654e+001
-2.660000000000000e+002	-1.071632e+001
-2.640000000000000e+002	-1.071611e+001
-2.620000000000000e+002	-1.071589e+001
-2.600000000000000e+002	-1.071567e+001
-2.580000000000000e+002	-1.071545e+001
-2.560000000000000e+002	-1.071523e+001
-2.540000000000000e+002	-1.071501e+001
-2.520000000000000e+002	-1.071478e+001
-2.500000000000000e+002	-1.071455e+001
-2.480000000000000e+002	-1.071432e+001
-2.460000000000000e+002	-1.071409e+001
-2.440000000000000e+002	-1.071385e+001
-2.420000000000000e+002	-1.071362e+001
-2.400000000000000e+002	-1.071338e+001
-2.380000000000000e+002	-1.071314e+001
-2.360000000000000e+002	-1.071289e+001
-2.340000000000000e+002	-1.071265e+001
-2.320000000000000e+002	-1.071240e+001
-2.300000000000000e+002	-1.071215e+001
-2.280000000000000e+002	-1.071190e+001
-2.260000000000000e+002	-1.071164e+001
-2.240000000000000e+002	-1.071138e+001
-2.220000000000000e+002	-1.071112e+001
-2.200000000000000e+002	-1.071086e+001
-2.180000000000000e+002	-1.071059e+001
-2.160000000000000e+002	-1.071032e+001
-2.140000000000000e+002	-1.071005e+001
-2.120000000000000e+002	-1.070978e+001
-2.100000000000000e+002	-1.070950e+001
-2.080000000000000e+002	-1.070922e+001
-2.060000000000000e+002	-1.070894e+001
-2.040000000000000e+002	-1.070865e+001
-2.020000000000000e+002	-1.070836e+001
-2.000000000000000e+002	-1.070807e+001
-1.980000000000000e+002	-1.070777e+001
-1.960000000000000e+002	-1.070747e+001
-1.940000000000000e+002	-1.070717e+001
-1.920000000000000e+002	-1.070686e+001
-1.900000000000000e+002	-1.070655e+001
-1.880000000000000e+002	-1.070624e+001
-1.860000000000000e+002	-1.070592e+001
-1.840000000000000e+002	-1.070560e+001
-1.820000000000000e+002	-1.070527e+001
-1.800000000000000e+002	-1.070494e+001
-1.780000000000000e+002	-1.070460e+001
-1.760000000000000e+002	-1.070426e+001
-1.740000000000000e+002	-1.070392e+001
-1.720000000000000e+002	-1.070357e+001
-1.700000000000000e+002	-1.070322e+001
-1.680000000000000e+002	-1.070286e+001
-1.660000000000000e+002	-1.070250e+001
-1.640000000000000e+002	-1.070213e+001
-1.620000000000000e+002	-1.070176e+001
-1.600000000000000e+002	-1.070138e+001
-1.580000000000000e+002	-1.070099e+001
-1.560000000000000e+002	-1.070060e+001
-1.540000000000000e+002	-1.070021e+001
-1.520000000000000e+002	-1.069981e+001
-1.500000000000000e+002	-1.069940e+001
-1.480000000000000e+002	-1.069898e+001
-1.460000000000000e+002	-1.069856e+001
-1.440000000000000e+002	-1.069813e+001
-1.420000000000000e+002	-1.069769e+001
-1.400000000000000e+002	-1.069725e+001
-1.380000000000000e+002	-1.069680e+001
-1.360000000000000e+002	-1.069634e+001
-1.340000000000000e+002	-1.069587e+001
-1.320000000000000e+002	-1.069539e+001
-1.300000000000000e+002	-1.069491e+001
-1.280000000000000e+002	-1.069441e+001
-1.260000000000000e+002	-1.069391e+001
-1.240000000000000e+002	-1.069339e+001
-1.220000000000000e+002	-1.069287e+001
-1.200000000000000e+002	-1.069233e+001
-1.180000000000000e+002	-1.069179e+001
-1.160000000000000e+002	-1.069123e+001
-1.140000000000000e+002	-1.069066e+001
-1.120000000000000e+002	-1.069007e+001
-1.100000000000000e+002	-1.068948e+001
-1.080000000000000e+002	-1.068886e+001
-1.060000000000000e+002	-1.068824e+001
-1.040000000000000e+002	-1.068759e+001
-1.020000000000000e+002	-1.068694e+001
-1.000000000000000e+002	-1.068626e+001
-9.800000000000000e+001	-1.068557e+001
-9.600000000000000e+001	-1.068485e+001
-9.400000000000000e+001	-1.068412e+001
-9.200000000000000e+001	-1.068337e+001
-9.000000000000000e+001	-1.068259e+001
-8.800000000000000e+001	-1.068179e+001
-8.600000000000000e+001	-1.068096e+001
-8.400000000000000e+001	-1.068011e+001
-8.200000000000000e+001	-1.067922e+001
-8.000000000000000e+001	-1.067831e+001
-7.800000000000000e+001	-1.067736e+001
-7.600000000000000e+001	-1.067638e+001
-7.400000000000000e+001	-1.067536e+001
-7.200000000000000e+001	-1.067429e+001
-7.000000000000000e+001	-1.067318e+001
-6.800000000000000e+001	-1.067202e+001
-6.600000000000000e+001	-1.067081e+001
-6.400000000000000e+001	-1.066953e+001
-6.200000000000000e+001	-1.066819e+001
-6.000000000000000e+001	-1.066678e+001
-5.800000000000000e+001	-1.066529e+001
-5.600000000000000e+001	-1.066370e+001
-5.400000000000000e+001	-1.066201e+001
-5.200000000000000e+001	-1.066020e+001
-5.000000000000000e+001	-1.065826e+001
-4.800000000000000e+001	-1.065616e+001
-4.600000000000000e+001	-1.065387e+001
-4.400000000000000e+001	-1.065136e+001
-4.200000000000000e+001	-1.064859e+001
-4.000000000000000e+001	-1.064548e+001
-3.800000000000000e+001	-1.064194e+001
-3.600000000000000e+001	-1.063785e+001
-3.400000000000000e+001	-1.063300e+001
-3.200000000000000e+001	-1.062702e+001
-3.000000000000000e+001	-1.061925e+001
-2.800000000000000e+001	-1.060814e+001
-2.600000000000000e+001	-1.058854e+001
-2.400000000000000e+001	-1.045652e+001
-2.200000000000000e+001	-9.529391e+000
-2.000000000000000e+001	-9.328277e+000
-1.800000000000000e+001	-9.301118e+000
-1.600000000000000e+001	-9.280771e+000
-1.400000000000000e+001	-9.263722e+000
-1.200000000000000e+001	-9.248813e+000
-1.000000000000000e+001	-9.235410e+000
-8.000000000000000e+000	-9.223045e+000
-6.000000000000000e+000	-9.211530e+000
-4.000000000000000e+000	-9.200717e+000
-2.000000000000000e+000	-9.192270e+000
0.000000000000000e+000	-9.192151e+000
2.000000000000000e+000	-9.185563e+000
4.000000000000000e+000	-9.176036e+000
6.000000000000000e+000	-9.166945e+000
8.000000000000000e+000	-9.158190e+000
1.000000000000000e+001	-9.149748e+000
1.200000000000000e+001	-9.141588e+000
1.400000000000000e+001	-9.133683e+000
1.600000000000000e+001	-9.126011e+000
1.800000000000000e+001	-9.126548e+000
2.000000000000000e+001	-9.119351e+000
2.200000000000000e+001	-9.112396e+000
2.400000000000000e+001	-9.105616e+000
2.600000000000000e+001	-9.098986e+000
2.800000000000000e+001	-9.092498e+000
3.000000000000000e+001	-9.086143e+000
3.200000000000000e+001	-9.079915e+000
3.400000000000000e+001	-9.073803e+000
3.600000000000000e+001	-9.067803e+000
3.800000000000000e+001	-9.061909e+000
4.000000000000000e+001	-9.056113e+000
4.200000000000000e+001	-9.050413e+000
4.400000000000000e+001	-9.044803e+000
4.600000000000000e+001	-9.039278e+000
4.800000000000000e+001	-9.033835e+000
5.000000000000000e+001	-9.028470e+000
5.200000000000000e+001	-9.023180e+000
5.400000000000000e+001	-9.017962e+000
5.600000000000000e+001	-9.012812e+000
5.800000000000000e+001	-9.007727e+000
6.000000000000000e+001	-9.002706e+000
6.200000000000000e+001	-8.997746e+000
6.400000000000000e+001	-8.992843e+000
6.600000000000000e+001	-8.987997e+000
6.800000000000000e+001	-8.983206e+000
7.000000000000000e+001	-8.978467e+000
7.200000000000000e+001	-8.973780e+000
7.400000000000000e+001	-8.969140e+000
7.600000000000000e+001	-8.964548e+000
7.800000000000000e+001	-8.960003e+000
8.000000000000000e+001	-8.955501e+000
8.200000000000000e+001	-8.951042e+000
8.400000000000000e+001	-8.946626e+000
8.600000000000000e+001	-8.942250e+000
8.800000000000000e+001	-8.937913e+000
9.000000000000000e+001	-8.933615e+000
9.200000000000000e+001	-8.929353e+000
9.400000000000000e+001	-8.925128e+000
9.600000000000000e+001	-8.920938e+000
9.800000000000000e+001	-8.916782e+000
1.000000000000000e+002	-8.912660e+000
1.020000000000000e+002	-8.908569e+000
1.040000000000000e+002	-8.904510e+000
1.060000000000000e+002	-8.900483e+000
1.080000000000000e+002	-8.896485e+000
1.100000000000000e+002	-8.892518e+000
1.120000000000000e+002	-8.888578e+000
1.140000000000000e+002	-8.884666e+000
1.160000000000000e+002	-8.880782e+000
1.180000000000000e+002	-8.876925e+000
1.200000000000000e+002	-8.873094e+000
1.220000000000000e+002	-8.869288e+000
1.240000000000000e+002	-8.865507e+000
1.260000000000000e+002	-8.861751e+000
1.280000000000000e+002	-8.858018e+000
1.300000000000000e+002	-8.854309e+000
1.320000000000000e+002	-8.850623e+000
1.340000000000000e+002	-8.846959e+000
1.360000000000000e+002	-8.843318e+000
1.380000000000000e+002	-8.839698e+000
1.400000000000000e+002	-8.836099e+000
1.420000000000000e+002	-8.832520e+000
1.440000000000000e+002	-8.828962e+000
1.460000000000000e+002	-8.825424e+000
1.480000000000000e+002	-8.821906e+000
1.500000000000000e+002	-8.818406e+000
1.520000000000000e+002	-8.814926e+000
1.540000000000000e+002	-8.811463e+000
1.560000000000000e+002	-8.808020e+000
1.580000000000000e+002	-8.804594e+000
1.600000000000000e+002	-8.801185e+000
1.620000000000000e+002	-8.797793e+000
1.640000000000000e+002	-8.794419e+000
1.660000000000000e+002	-8.791061e+000
1.680000000000000e+002	-8.787720e+000
1.700000000000000e+002	-8.784393e+000
1.720000000000000e+002	-8.781084e+000
1.740000000000000e+002	-8.777789e+000
1.760000000000000e+002	-8.774510e+000
1.780000000000000e+002	-8.771246e+000
1.800000000000000e+002	-8.767997e+000
1.820000000000000e+002	-8.764762e+000
1.840000000000000e+002	-8.761541e+000
1.860000000000000e+002	-8.758335e+000
1.880000000000000e+002	-8.732707e+000
1.900000000000000e+002	-8.728344e+000
1.920000000000000e+002	-8.725027e+000
1.940000000000000e+002	-8.721731e+000
1.960000000000000e+002	-8.718448e+000
1.980000000000000e+002	-8.715178e+000
2.000000000000000e+002	-8.711919e+000
2.020000000000000e+002	-8.708672e+000
2.040000000000000e+002	-8.705438e+000
2.060000000000000e+002	-8.702214e+000
2.080000000000000e+002	-8.699002e+000
2.100000000000000e+002	-8.695802e+000
2.120000000000000e+002	-8.692613e+000
2.140000000000000e+002	-8.689434e+000
2.160000000000000e+002	-8.686266e+000
2.180000000000000e+002	-8.683108e+000
2.200000000000000e+002	-8.679962e+000
2.220000000000000e+002	-8.676826e+000
2.240000000000000e+002	-8.673698e+000
2.260000000000000e+002	-8.670583e+000
2.280000000000000e+002	-8.667476e+000
2.300000000000000e+002	-8.664378e+000
2.320000000000000e+002	-8.661291e+000
2.340000000000000e+002	-8.658213e+000
2.360000000000000e+002	-8.655144e+000
2.380000000000000e+002	-8.652084e+000
2.400000000000000e+002	-8.649034e+000
2.420000000000000e+002	-8.645991e+000
2.440000000000000e+002	-8.642959e+000
2.460000000000000e+002	-8.639934e+000
2.480000000000000e+002	-8.636917e+000
2.500000000000000e+002	-8.633909e+000
2.520000000000000e+002	-8.630910e+000
2.540000000000000e+002	-8.627918e+000
2.560000000000000e+002	-8.624935e+000
2.580000000000000e+002	-8.621959e+000
2.600000000000000e+002	-8.618991e+000
2.620000000000000e+002	-8.616031e+000
2.640000000000000e+002	-8.613078e+000
2.660000000000000e+002	-8.610133e+000
2.680000000000000e+002	-8.607195e+000
2.700000000000000e+002	-8.604264e+000
2.720000000000000e+002	-8.601340e+000
2.740000000000000e+002	-8.598424e+000
2.760000000000000e+002	-8.595514e+000
2.780000000000000e+002	-8.592611e+000
2.800000000000000e+002	-8.589716e+000
2.820000000000000e+002	-8.586826e+000
2.840000000000000e+002	-8.583943e+000
2.860000000000000e+002	-8.581067e+000
2.880000000000000e+002	-8.578197e+000
2.900000000000000e+002	-8.575333e+000
2.920000000000000e+002	-8.572475e+000
2.940000000000000e+002	-8.569624e+000
2.960000000000000e+002	-8.566778e+000
2.980000000000000e+002	-8.563939e+000
3.000000000000000e+002	-8.561105e+000
3.020000000000000e+002	-8.558277e+000
3.040000000000000e+002	-8.555454e+000
3.060000000000000e+002	-8.552638e+000
3.080000000000000e+002	-8.549827e+000
3.100000000000000e+002	-8.547021e+000
3.120000000000000e+002	-8.544221e+000
3.140000000000000e+002	-8.541426e+000
3.160000000000000e+002	-8.538635e+000
3.180000000000000e+002	-8.535851e+000
3.200000000000000e+002	-8.533071e+000
3.220000000000000e+002	-8.530296e+000
3.240000000000000e+002	-8.527526e+000
3.260000000000000e+002	-8.524761e+000
3.280000000000000e+002	-8.522000e+000
3.300000000000000e+002	-8.519245e+000
3.320000000000000e+002	-8.516494e+000
3.340000000000000e+002	-8.513747e+000
3.360000000000000e+002	-8.511005e+000
3.380000000000000e+002	-8.508267e+000
3.400000000000000e+002	-8.505534e+000
3.420000000000000e+002	-8.502806e+000
3.440000000000000e+002	-8.500081e+000
3.460000000000000e+002	-8.497360e+000
3.480000000000000e+002	-8.494643e+000
